source_row,text_sha256,label,split,near_duplicate_group
956,87464b00cb19b8b8bb89093e493b6c0ac3a9f9695506af6e0434c7f21056471f,LEGITIMATE,validation,925
957,1e29821cda7992a2ef9a19bf3d726caa56f592f7188960c12269f73d528912be,LEGITIMATE,train,926
958,99d7206f854347b7f26503852b42783fd77f154b81fc1ce39be077b570e6270f,LEGITIMATE,test,927
959,56ee90f0add21d349dfee8223856ff04421e825c84ba61dddcef06df1a028c2e,SPAM,train,928
960,6ecc4f66456dc787ba58075014647c81be71021b167f186a349ebc08183d1e5d,LEGITIMATE,train,929
961,a3341bdf2d983fc1b4cd2db6e871fa5c322a2e4d7f8b083ca56245c688bb1113,LEGITIMATE,train,930
962,09f5bced22ccd8f6ea532e1757fe72c0cc2be081498f15db9ee4c0bed376b8f5,LEGITIMATE,train,931
963,e045591c5575c92d5366df21cc7a29fd86c39f9550a70d8bf9f53b3877c7713a,SCAM,validation,932
964,80cc984290b19f7d59ce0887a5560d477cb14b729e9da623d2bf15e02ae10134,LEGITIMATE,test,933
965,caa61eba09c7981df9fda263e2e3516debd3e9929a7e08dc690e8670c5d26bf9,LEGITIMATE,validation,934
966,e803f893cdfa0b22082d61b65aef7465bf298511b1962733c13b5f4587e06420,LEGITIMATE,train,935
967,ef2601ac3773b7269a5b86a650ae12a2ccee944588804cbf680538699086034b,LEGITIMATE,train,936
968,998c5ad91c6b98daaf9d072dd19379058bc0e2ba21b0b1cf74079c6b45b59f27,LEGITIMATE,train,937
969,86c3b410fe2df70c225fffec2a24b0e5f52120f5b9094ad7240f28c8f96dbf16,LEGITIMATE,test,938
970,0d3d824c57c80ffa621999d605a0f164bf20d09eebac778aff20cc093d1583c9,LEGITIMATE,validation,939
971,a205ed3c00560e66da8fee79b0b37d6d515365c0c568f905f633fd4338f1a064,LEGITIMATE,train,940
972,c11e7ca0210cdbb949ac269c39efb4e06ccfd35b04e31663f6d7635ecc9368a0,LEGITIMATE,validation,941
973,b0298b9384944b94919a0faef5a06bb52752ca252b04450d867178fb1eea72c4,LEGITIMATE,train,942
974,bc96b77b5e4600d888507ef3ac863f626a9cccaf6815a7cca5b00d26f36344da,SPAM,train,943
975,4cc821af1f76abfca5148330472d1315ad1210d15e6660b6d910d60a61c60dbf,LEGITIMATE,train,944
976,104ef689d713a26f270ee02449ed40fc89e7c693f2ab487701b2c12b8603c54f,LEGITIMATE,train,945
977,74e6ec8167ad0f4ba13cbe7d47af55d289b6eef6d359fdec88c678ee730ef3aa,LEGITIMATE,train,946
978,df776be5a6e6eaf059eb9da141b58100b84b5219ec517f41afd0ab8b3b54ede5,SCAM,train,947
979,34d6be1d077d82cd31ccb3765cea9025cd0645f88d89ac624f2660c2151a5217,LEGITIMATE,train,948
980,f16c6c2eb7baf4671ef990b474fe5d6fee8a0c0a0591d8340d68cffce6221876,SPAM,test,949
981,f28cedebd15fa7a473fd5196ad1432c86a7dfb6960096a4ebb80906f018d5dc4,LEGITIMATE,train,176
982,e287a284d463398d0b319750be621a968702330f1e5a986ac00e2f15893a13ab,LEGITIMATE,test,950
983,7b564ea7435c98ff9eb7d079f63256dbe4ff023145ae073d0ae61080b5314307,LEGITIMATE,train,951
984,e578ff33ed37485f9a2a925bbd8e870c372de3d47f796b602b55c708b90a5d8e,SPAM,validation,952
985,df04d2a00c3f0cfb3ead237e1019af2bceedab247c1275c96789d228c7d553a5,LEGITIMATE,train,953
986,094a0e1aea8ee422316e3b68a9a2d5259c83f7c2e5c812935a76708dc8921908,LEGITIMATE,train,954
987,6768c836be80e8683f3f0d6d8fc9bc4514b28732d57ce94f4825083cac41612b,LEGITIMATE,validation,955
988,cae3d1b415e39ab76017e15ff01e3a291bd38854197b9f4ffd7bdaefac2d78c9,LEGITIMATE,train,956
989,03285c5e3164226605fbd667f285de8e67545ec648b24ffc7815ea0bb57ab851,LEGITIMATE,train,957
990,ffd7c306b9ae57e69fb7d1731768debf07b39b56b35c9753995cf4c2da163b66,LEGITIMATE,train,958
991,cb0932e968d4d11c0f71ac1055d93d11153ccd59bb4a44ef8da8e08b2ae4d86f,LEGITIMATE,test,959
992,81d3622d141b4530593afae1d8e5f4bfc1c75088791e254cfc6502c8310ac8a7,LEGITIMATE,validation,960
994,d49dc29723248e5b011f3bd8f2473a4f0e1a30d0018d8945944c32d48f01366b,LEGITIMATE,train,961
995,6d71aa60d998aa59007e9a3fa677521279b6698a2a842800402c58580e9fffd2,SCAM,test,962
996,9b096240c9d6adf2860ddee54a10e13afa3a399c5a5c0a97d66f4ad3a8eae531,SCAM,validation,963
997,a4d2d7c66c93704308793707ed762a8334bd7c617364c9f57c9a80c7121fed4f,LEGITIMATE,train,964
998,2ecd691f360379a8ab2323c20571b217d96476fa401dcaecb0c841ba09fa3c74,LEGITIMATE,train,965
999,779dd06b4b1975f0714e7279be29c72f232faf88bdce620ef6b47ecd8bca3d93,LEGITIMATE,train,966
1000,a9058e490a46b730af6e2a3230951c4f42ca33d84440ce732452fd98d490c642,LEGITIMATE,train,967
1001,ffa146da176218de571bd6f616e3085226dfd2656eb5774ef514b16501270013,LEGITIMATE,train,968
1002,312f6a520171b533afb2f7abc31a8748e25d5649dbd3a088e9f0c220dbff96ae,LEGITIMATE,train,969
1003,6c659944ab247829ce3f44303c529510a0e24e43de5b7c43ceaf0a7a9ee7b1c4,LEGITIMATE,validation,970
1004,6e9e9ec71e8dc33ca81e041bb5d6733b1e209c3f6093acec70b9b28a6f1eed31,LEGITIMATE,train,971
1005,9000eb58a7340c9ca4bf724a126eeddec3c1cd6a94c52d070848dff486e74590,LEGITIMATE,train,972
1006,6c79995c1c6702525aacfbcb8c2faf68c1aa4c99862182e878b20c57e9169d5f,LEGITIMATE,train,973
1007,1852193cfabb80e32d68cd51ea14e57a33aed6bba6135a4fbc1012365bd95cda,LEGITIMATE,train,974
1008,77f16e4ccf8161e95e30c9e58fd933a35981b44dd1a851e0780dcd018efdfb58,LEGITIMATE,test,975
1009,e37710314b3372589bc42efb0d6de0904515e8f81c9d807f53e8ca6d18068a4a,LEGITIMATE,train,976
1010,a74b9aa702a7b914036a2b1ce489eaa16c5a3484a0b55e699b74cb3cc5cc4519,LEGITIMATE,test,977
1011,094b9bf36f8ca9f3489193035c3be022f4ebac5d49746568eb8bdf57f28c1a1f,LEGITIMATE,train,978
1012,5975906ad48280acf2ce0e8abb5a0477d813686928659ca74bce0546ed4c9e9a,SCAM,test,979
1013,0316f07ec317da5489db2fa562f576f88aa57457a02d1547f44212f94ed89710,LEGITIMATE,train,980
1014,4b85af2e30cd91640e661f80fde5d6ff2a529152d213754317a8e37e6a5506bd,LEGITIMATE,train,981
1015,65cb24becb1dccdd86c1750bf67de70181187c6f84de69d58fce1b30f94fcd2a,LEGITIMATE,train,982
1016,c6aff4fde0bc736c21093b6c44412b665a2a6773ed964dcf38623dab6fbeb70e,LEGITIMATE,train,983
1017,a7a83adf063fe995b6d78770b8bf75bcd25b4ae19a2f921221d94056616ab8ec,SCAM,train,984
1018,26bdbb8713f98a5046ef860384de1c82d73aa2945dc950269d4bf410e1470a08,SPAM,train,985
1019,b9031536fc2afbba36a2ff4e4e2230f69a23dd2618acbd8ef38ba1c854144d7c,LEGITIMATE,train,986
1020,38ed3366eee640344c1cf0982ca7164af7876357c83d034573d510db616ce020,SCAM,test,430
1021,7f686dbfd12102fa52965fe47a9b1acfca302c926481acab05ea8e3bc1df2c25,LEGITIMATE,train,987
1022,18369fca58b332b83ea85b9dd3e2f218c397e39d208ca09787c2fe761dff494d,LEGITIMATE,validation,988
1023,ba12aacf8d63e1fc37451d7169c05566ab54e0dbbc3b4885865648190600805d,LEGITIMATE,test,989
1024,83652b2d3f140e6484199917b0b834cfe2203884d4f4a1e0fea43475dc5d5777,LEGITIMATE,train,990
1025,fee67ddcf4693dda3822f8c58aff1c91f1fb074af1fc1f697fb5df50f0aeda56,LEGITIMATE,validation,991
1026,cf786cc45c0052f8a3b11b363e77bd7d8808f392c895af2fc79b6f58fdc8512d,LEGITIMATE,validation,992
1027,33e3692a3bb9786d1de7255dda51acd5531cf52913858fbc17be1f632715a67f,LEGITIMATE,test,993
1028,55c7140ab105b69252ba31ad860cf65abc75e361f12e456d3409b67d6a95f4b0,LEGITIMATE,train,994
1029,a6448b6d061e2270190bfa443b1c637724d18e2bf33001f4b46a436055e78131,LEGITIMATE,validation,995
1030,4b1c2393b750d32f3ec88cc0d130a3000cc2101f72b407029fd45d9476b45b9c,LEGITIMATE,test,996
1031,358a0a3c1eaac5cbbb1e03bf8cd35a9dce8bf901d669890ce8adbd6fe69696d7,LEGITIMATE,train,997
1032,1dfe01103a9e5a5a701fbb0cc3ca64ba14c23f7936cf91cd43b173bcab812fc0,LEGITIMATE,validation,998
1033,b5a74f3c592d28f11cd75b32fcf17db71a8f70c2902da20ddb4965293903d353,LEGITIMATE,train,999
1034,876e60eaee7cde66e21d8b466ee29a9e05a485d77e9ced225771487f08975a55,LEGITIMATE,validation,1000
1035,dfe86cac44beb212c8ff34fcd376666be3fb90c061df3456f1298b2ba5c35757,LEGITIMATE,test,1001
1036,9f33cee8964eede0263648b172f6a0c33f30c92b53dd3b1a43535628f4c3e3ae,LEGITIMATE,train,1002
1038,0f9c0271f2d5d2a905db01ecf5be4e8180fc8e3a6993d55d99d3d82030fe709e,LEGITIMATE,train,1003
1039,f0572a28a12ccd313a244f9586e2d60e5857f22b2bd70f674416a1cadef6d382,LEGITIMATE,test,1004
1040,d1ef78404958deb3b1529c8571df5e3d3d7762dc345a9a129156d7ae2248e42f,LEGITIMATE,train,1005
1041,7899d43c9ef5d15480abbc47e63449473d2059f1a867eb3ea924101f61592bfa,SPAM,train,1006
1042,ffe960c09173c29b165130caa0a78958b6619c0a14559743c0f01ebb2b57ee2e,LEGITIMATE,train,1007
1043,7ad45cbec72a708ed9f7ffe921e5a44973439b5e0521e6119f25bfb456e9e627,LEGITIMATE,train,1008
1044,adb780057dd2d146f40bcadd923ca3f4547785a4d073e454cb3eb1fbe69d2dba,LEGITIMATE,train,1009
1045,3923219c9faacf1fc7ca3aeeed380fbd6d2ef6dc6f0fd4de4c10c8ca8693bca9,SCAM,train,1010
1046,b36b6d81ded4d7ca55a179c2ce3ed35103ac542799dcf4fec6fc0cd1007b2954,LEGITIMATE,train,1011
1047,314db8050293bce16181fb2b39b3b9f6783664a16a7dc47891b34290889ca21e,LEGITIMATE,train,1012
1048,9b13da79b57ab4af13745e22c5105c9bba1f327c7d6e988fdac51ef4be49e76c,SCAM,train,1013
1049,cbbd776be085aa3ddac038b989ea9f2e8ff9d7d5df9a73edf4ba34e073e30809,LEGITIMATE,train,1014
1050,f50d549ad029b0af300f64714ce225ad5bfebc495f34f411ccac947d4da72277,SCAM,train,1015
1051,a656cbfd2cec7bbbb966e7cab0df10856d337d8f03c6d73e77f079bfb306208c,LEGITIMATE,train,1016
1052,85156b9e13c29098526ac0a37a55405108403e821a0de42ff08a96f2315b4771,LEGITIMATE,validation,1017
1053,4b2e3cddcf55bc235293d2607dc38ceb593238f8d915ea12d92cafee16f6fd37,LEGITIMATE,train,1018
1054,d229d1057b4773f498c79958462429b9fd8b4a733962374bf764629f916e66fa,SPAM,validation,1019
1055,d7b3e8fb9418bff42f229a64f06f79f04321b46e45466c20eb7bf6bf60b95dee,LEGITIMATE,train,1020
1056,6712c9a915cfc90a9207485086c53c500414e9e56ba35280f0ff3a78220c4160,LEGITIMATE,validation,1021
1057,f2b606d49f3a5825702bf668db5965e2adc8a50e2daac8d7f122f7767099a9ea,LEGITIMATE,validation,1022
1058,1e010f090d6423235f7c4134cae0a9d0ff836afa6415b70fe049271944b6e2ac,LEGITIMATE,test,1023
1059,6b03a9fe62739d9e78b1ef31bc53071e4492256a72e50ed3c4566811cdec413f,LEGITIMATE,test,1024
1061,f1e7b85be7d29b87a2bb8ad49fe4994e51829b509c7eede1f9ac2a138b8ce6c6,SCAM,train,1025
1062,aefa11cbb551e9269a610d5142420e43a30a9137d05e40e863fdb0676b111ca1,LEGITIMATE,train,1026
1063,522b9eba93aec24e206496b3f8cbd881182133c0a4085b9ea2adb228c59df1c2,LEGITIMATE,train,1027
1064,c6bdd30871bc401c9cb189b02ddfb69a94fa6ae02a051d299eab177cdad77c88,LEGITIMATE,train,1028
1065,a36d7dc7e92bcfb3c12791d3c87a58c0fd2751aacdee68493f8a5bedde1c742f,LEGITIMATE,train,1029
1066,1731ceacde814b1a78857bb6575c439b906a9d1e2b38772ee3737786b9a75e8a,LEGITIMATE,train,1030
1067,2e3d87d06495dac8bb7ad73fc488688b9e64754a578d0b4be064a4256ada5dee,LEGITIMATE,test,1031
1068,8196d06a5e549976208af9e98f5bfe99612ce92e44dcf2155d6f4265c0193ac0,LEGITIMATE,train,1032
1070,fd1e670e672eb2086f3cc4ddfff3c0418cf6fd160a801ffe0dc17ab01ff5f774,LEGITIMATE,train,1033
1071,5fd8b74caacc077d53a5fa62618674e16042848ca885c36a5fd59896df075649,LEGITIMATE,train,1034
1072,3c84d28432352fe5691009aa784c13f453ebec0e955bbced0d64852cc6acd6b0,LEGITIMATE,validation,1035
1073,0a3d9684ba8d55e9e6aee1598929bb6026c8e253e2bd5472cc075e411cd09fe7,LEGITIMATE,train,1036
1074,ca49fb96d1a14166ddb39624f7f5ac1792fa7501f10c9783867a8186c2648b7b,LEGITIMATE,test,1037
1075,b23e663200ae916219dfe4b789f0259d2317e32f3b03c1a78125d5b6706818b9,LEGITIMATE,train,1038
1076,984272e25378830db1d5ce7728a25d577df2515c86df6c5602e828d50b90e7b4,LEGITIMATE,validation,1039
1077,7ba3fcf09014c513886fb1004e9d4199dc9e0865c856727c0355b1ce4aa82588,LEGITIMATE,train,1040
1078,0fb53b7ff1ce3fa1941b30df0729918248446b03642d79807296842acf61004e,LEGITIMATE,train,1041
1079,1e62b043d3e5775a41828b87c6f4bbdf24f0dd40350d80c8fd81de942f3b5ae6,SPAM,validation,1042
1080,ddb0211ceb0b88dfb7a1371a6ffd1efffad7e2691ed145eb94a3fc9e0296c77a,LEGITIMATE,validation,1043
1081,dd8396d3937c976b9b4b79239a49ab2d9bae084d39207b1705af032c4450d05b,LEGITIMATE,test,1044
1082,538e9ceb5a88fabd8fc5f192b56603487279e1ac7135619567d4751f327536f2,LEGITIMATE,validation,1045
1084,98ed2324c93617046ff355aa674e8e3c4dd7a6c28c2dc5b3232b0da645db1c41,LEGITIMATE,train,1046
1085,602e444f2f6f4af3e7375fbcba921f151dc3327340d8e21b3ed2e65b1df77a80,LEGITIMATE,train,1047
1086,2f4eec7494300227102c19a7d8aed64daf3ec60443f3a9c7b7cd090db8657a33,LEGITIMATE,validation,1048
1087,1f95f5b7f284967ed527321c1ea4dc01a1819e8f82e8081dbfb9c6aae81156ad,LEGITIMATE,validation,1049
1088,1a42353e1fa2d34b304e9f457d8acee86d8de4daa505b5c38fe31bb520237d99,SPAM,train,482
1090,ac57ad2bc735f6f83f9f1a9e4dc5af5a4700cd64fc638a236607693a5cdf7401,LEGITIMATE,test,1050
1091,30dddfb8d86674069dc2998dfa77f6058f560c9730938adae91f6d028fdee9b1,LEGITIMATE,train,1051
1092,ecc56d6ccb5f6556452d10edf4cb93745c0d3ff655aa6fdbd708286370a216a9,LEGITIMATE,validation,1052
1093,277d452d8b3b809f883067e9d33202eb59a4a268a5c976c1bbe7553705920ff5,LEGITIMATE,train,1053
1094,18435f9d80d5ac30ce10861ca0db60d8507195b499c35af7daf0c9924abc73e3,LEGITIMATE,train,1054
1095,c9a4609c74369d2f42f9c539862f57fb276458a488b0e8560ec23114bcf150be,LEGITIMATE,train,1055
1096,f05b3c381034c2fb428763e5d03723db8fb06f9b2a6174f9c33ee2253bcf3f98,SCAM,train,1056
1097,75ab4747546cc15baee57a61843443d842c656395e7b40cb22cc913940375ce7,LEGITIMATE,train,1057
1098,060b87ae447c31eafd0bb41996711d9ecc5018f1bcec520d95f993cd09cdf053,LEGITIMATE,train,1058
1099,8c96143041f5a836c99c796873805bc7e976e9410d098e95761b71496cb40f66,LEGITIMATE,train,1059
1100,ac357b0b6b6c430b27d39d537bedd05825155b7b1ac42a2d017f087c7048baa1,LEGITIMATE,validation,1060
1101,fdb62985a8bb438586696cf71c625c58ed0cfffbdcb3dffa4c3eed94805a53aa,SPAM,train,1061
1102,bdfe2c5c8ca9e6a4db7ebd684f9b1fed1982d76f365d7607b854ec92492a5acc,SCAM,train,1062
1103,946fceff6c16f1db98112ca13cf3bb49464de686c9aed6ab1e0b77ec9fdd0481,LEGITIMATE,train,1063
1104,d7b514ea4357f6a7ef699eb8871381121d82b731b6941afee5e7575d2ffa7ab8,LEGITIMATE,test,1064
1105,ea56aa5efae137618c46b1d99ec33a1d749c3692490361f6d4ca4a5d73f2da0c,LEGITIMATE,train,1065
1106,79928be8a5443a9c9d76759ee4980197afbad80a0b6db8c958e49fc1de4104bf,SPAM,train,1066
1107,3ff0202a3d01755fcdabce520967fe703b4e83d2282402b01c192592e1cd5fb5,LEGITIMATE,train,1067
1108,99ff05e9b4c9fd1e0f9245a0bd062b589c9b2410f7c7901ecd7f187540c1382f,LEGITIMATE,train,1068
1109,fd6d91cb8584dd11b3b4bf9b67e8b9b79127ea75613b1a3a2d2a54e7e1001786,LEGITIMATE,train,1069
1110,b2df63d93b77a1431a41e373eb562763e8abd27e67ec9b2050dfabe77e3ebecd,LEGITIMATE,train,1070
1111,bdbc61910801619a8cd85643b369a611593ce487c482b9653fa78cb7371473eb,LEGITIMATE,train,1071
1112,66c6e772d3d6e42648e9e0e19f2b4a9ff21104670aae7709a88bfd0284c94d68,LEGITIMATE,validation,1072
1113,b54ff424166818def75198602714fea1646d33bca5ac44b16621acac9234d831,LEGITIMATE,train,1073
1114,3aaf70bbef3a418c244f6e1f4fef1cffb94e2cee6f28ae6743ef2306ac820090,LEGITIMATE,train,1074
1115,84ca4cb908ac6538f100691e3e98cae4a656715f6f03029e06766e5df5016443,SPAM,validation,1075
1116,cc3c88d1ed67cd61523750713bea3cf43331baa609239dc5231a75068c1ba4bc,LEGITIMATE,train,1076
1117,4d97559b8122729c52a1b1a8efd05bc5d9a6fff47933283aeb490f71b7597d11,LEGITIMATE,train,1077
1118,6a3ebc649a37071df228cecd30ed4ec4ab17eea812b9d4914983d72ca709ea6f,LEGITIMATE,train,1078
1119,9d1b5926f60c2263b965d807155a48f93d3c30f44364d91fe9dbd1475acc3a2e,LEGITIMATE,train,1079
1121,c05828d0b82c408ebd3a7fad01ff2c4e2c9cbeb32e575d3dce1e4d4fb5a12861,LEGITIMATE,validation,1080
1122,9449777d5c479593f72e4d11ca94ed6157c3183aa9367984f3b018fe8e17d9a6,LEGITIMATE,train,1081
1123,57b04e49b09194c68a49907a1eda3356f992825c9923046eae809eca79aa1ce0,LEGITIMATE,test,1082
1124,6224139c8c6b803e29c7380f53311970ac279e1c97ba2d9f939e3eb9537467e0,LEGITIMATE,test,1083
1125,fa66d677a22fae2cdffae3c7ff1fe721fb008169e86ed361baac1b83b3d298f5,LEGITIMATE,train,1084
1126,62289047034ad0ff6c4811911704c90e9bf387239e4a87288fa8aea362266461,LEGITIMATE,train,1085
1127,fde2114e61aeceb0df007db769b4665a31484251844dc1479c2db3d5e1800887,LEGITIMATE,test,1086
1128,5538d01304335529da10a3cfc949b7e417b3521e5a19f954c3c5454e58cfb008,LEGITIMATE,test,1087
1129,15cd96d25d7d69455f463b422843fc0a73eba8366b35b2fa669cfbbcd1b91132,LEGITIMATE,train,1088
1130,93bea5f7d283ff6c619ade934b83f5edd4d35e932d9e01b5b3127c09e6d51d2d,LEGITIMATE,train,1089
1131,702ddda4a91bf21669f17454bfbd5a6fb6954ccd43a447733e6fa92beddda7a2,SPAM,test,1090
1132,4e526279665cd30abab07b67fb0ca6d206d3508b5288ce32ea6eeac468f84b60,LEGITIMATE,train,1091
1133,4f844349b87ed29d5f08686eb3a9fb21b602afd78d217387bba2462ae769cf53,LEGITIMATE,train,1092
1134,b52334ff660a5dde31625766392364ac9022bfbbfb44a83b298158a506b12850,LEGITIMATE,train,1093
1135,acf7a765ab8c5083a920d67289f4cd3f4a1ac79a929e50dcce73d72e17be060d,LEGITIMATE,train,1094
1136,a3f4b04d02f072ebc940ad3b45a7d50e7b0887f5c9ff7ead5b3b9e04ebdac13c,SPAM,train,1095
1137,68662863625572a66f92c77205df6c572220165a3305b47abddca52eacc40d2a,LEGITIMATE,validation,1096
1138,6bf12688ce7c4a88826b97014ccd18ea4cf037ffb7e324dae50a9dbe6df926a7,LEGITIMATE,train,1097
1139,d956e5eb8f369d633b1998c44293bcc3d1e00a563657b09e98f301ba9e282e56,LEGITIMATE,test,1098
1140,e9fa4bc0c0d40a1944e34eb6b7dbeddd545a3afcf18ec92499430cc7a1267557,LEGITIMATE,train,1099
1141,98376d85dbdf2792cd09efe67f6c1a696ba60f6888650fe312382566ffa992f5,LEGITIMATE,train,1100
1142,5d5611074bb46102186eed1045beaf5b39cf432b31dc1cf1fb5808f03edbe4d0,LEGITIMATE,test,1101
1143,7b77116b1a1f61b66ebb2161a10483f8407e82feec130846dbc84e0b49c85e0b,LEGITIMATE,validation,1102
1144,af8a27204c1096fd7d5e093298eda6879023cc1998d4cdbd3f9af9072063a480,LEGITIMATE,validation,1103
1145,81250f6e6635168e3406ad167871accc2b31dcbf7e05433c9b498d328463a00a,LEGITIMATE,train,1104
1146,d0c5672d70f33a7fc8f350db13b98c66e9e9e0dccc567179b6d69627ea486e67,SPAM,train,1105
1147,b565965f1cd4aecb69c1f2ae283ca193989000ea1151eddf948a91b98cd41ab9,LEGITIMATE,train,1106
1148,1057e14c18d092eed6acef092bc93c9ae62998a4bde756014991502d67d0f2fe,LEGITIMATE,train,1107
1149,caec6e36c8399ddcc49382681e8d20c6b85bf163701c635266603c71c209f6a9,SPAM,train,1108
1150,a1021b2fe1f90411774c4c307f18fc67ef46b1267eee4fa7f499900bba77d5a2,LEGITIMATE,train,1109
1151,9ed1b2584530cc7c860dbbc529782586af49d4c7137fd6a6044cb6d4d12ad3d9,SPAM,train,1110
1152,310deaa576c7814880311c23aed0f91e9faac8bcb0878ce9353abca523589170,LEGITIMATE,train,1111
1153,9ed2362f181bd9b5ec5b2791cd5650958d64dfe4a3e5527937be5ac4dddb7064,LEGITIMATE,train,1112
1154,268102e9ca9cc5026be76c9d2bbd25c2402f51f95110f0a8cc63d6cca0d54bed,SPAM,test,445
1155,51cc906bfaeb7c392209b75e7af557408570a84da38793187abce21bea9f7715,LEGITIMATE,validation,1113
1156,6c43f9a4220de2b759f11bb90a7523cf8f220e667d6d85db0140f421ab6f24b1,LEGITIMATE,train,1114
1157,97d399448e8a42102bcbde2a4275c851200d9f4bf5d46cb5f78c97ee1ff1206b,SPAM,train,928
1158,a2de644658bd9a547d33a19920d41e98f4841434afaefadfc6f05a83631331d8,LEGITIMATE,validation,1115
1159,f8f0c69187f390ffc690153f46562458cdf1cae8ab0218a44e86cac6c86c5aaa,LEGITIMATE,train,1116
1160,6002e6182986262a5d3cc400b4fc204f2d04000a3bd5646ac41b8c35f5e4a2ab,LEGITIMATE,validation,1117
1161,95a8d843af57bb5977cfe2eece8f4539fd1860cc2b3a531f042506cbe27458dc,LEGITIMATE,test,1118
1162,ae21ebe5aa75b35e4b6285e747edb86992b757fba47c193b3c846165444a66ca,LEGITIMATE,train,1119
1163,9df88ee0a203e476cb611d4b799460e8fec750b8622603070196d512e079b216,LEGITIMATE,train,1120
1164,10496347ea019b50d1c125adce616b711371f3b8fb19efa56d8831fa93c11830,LEGITIMATE,train,1121
1165,b2833e3604a52d59eed55d9d63cc2ba3555371f0cc134331f4f129a3f67a2bda,SCAM,train,228
1166,cb28acf1b4c0154986f9162be7fe8bdebba03588e371c66f2e5551d61db3fb94,LEGITIMATE,test,1122
1167,ac595bf5994e405f7742f64f4c4837e3be38de444f2ecea7926c7b92959568b7,LEGITIMATE,train,1123
1168,23fcae7ea89ff39746d78f099c678a721ced887cb72cdb701b8474a44858dd9d,LEGITIMATE,train,1124
1169,81b517e15e00ee767709e6d42491de550a85604a2d4b269d32df80c4c1a28f82,SCAM,train,1125
1170,5e4d8b0943c3ce565cf8898524d5c47adafaba6e4f4ed4346aa59272a434bdcf,LEGITIMATE,train,1126
1171,a22781ea638c0a64d732c9c1dc7616975abc0ab21481c5e31cad81b695be6b53,LEGITIMATE,train,1127
1172,18c6215136ea90c1a4ea6df957ee4611a450476b730cc1dac34f373b57e1396e,LEGITIMATE,train,1128
1173,3110e0194c892e590dc92d9004508517e13a4920b26bc0d50a0846535c6ec693,LEGITIMATE,train,1129
1174,105e70de577ff65831831fceacc6cdd41e970d03d738d9940cb9231db5903363,LEGITIMATE,validation,1130
1175,9283e0bff4efe2497b1eb955959bd7499d0ebcdd40fe5cd7ec427c3d345b1c76,LEGITIMATE,test,1131
1176,26510778e7d7558a0031e95f359491445b686cf67530bd7325c6b5d93d592ec8,LEGITIMATE,test,1132
1177,7a1c8c6ce05ea1a784b1648b81326ed0281152926e2032570e03c90e41a40579,SCAM,test,1133
1178,f9045eb96df765d001ed17704c6a81a44587c9d35889b55369da71117648ba07,LEGITIMATE,train,1134
1179,97dcaeb9d71ee4cf2630837697ef9ef0ca667a7fb5a757434813a8485e6bf0f7,LEGITIMATE,train,1135
1180,f6306aba5dac9c50c5f7f66c561078d7251eafecdaeab313e9d96d6d8ad20398,LEGITIMATE,train,1136
1181,5a2df857506ed49d7f4d56ce72b39c4a46372b6942bdf8a5fda135161034b3b1,LEGITIMATE,validation,1137
1182,c7abb58411199b43854d233f79945d3adf6405d742d2edcb55121969c8a27975,LEGITIMATE,validation,1138
1183,c7fc0ac42c90e00656276d5329e8fc1047594e54a16d362c33f07ed7569375d9,LEGITIMATE,validation,1139
1184,a815adce861d28b4bc3cd2f7e9722e8f1d128bbd57f98ee52db01c5afde91893,LEGITIMATE,validation,1140
1185,9dcb90f03283f48676a5cd0ef5e47fc4e76eaa3884684be92f5faef61b32ae56,LEGITIMATE,train,1141
1186,8945768c175f54ca95fa0351a0df4b28a8998032834715567aa23e34aaeb9899,LEGITIMATE,train,1142
1187,e1e1eeb8b85372bf35f9db911df87951bf696012f41b1bb6e34945e496c93a75,LEGITIMATE,validation,1143
1188,27579ee0e1bed761bea7fdbdf8d5bc14bd6a0d785f9d1dab3073b9f9fdf266b2,SPAM,validation,1144
1189,a3b19f449b2684fe7c9cd7dac194c7e1d6b18e57b34d85659f57cce3de6d9ff1,LEGITIMATE,train,1145
1190,cff26bdf6bfeeed26647ad8ab1bb44431213327d565569c214bed8f4df2b06bd,LEGITIMATE,validation,1146
1191,9bc0d488481cf97647c6bebc7dff9f33cd0214cee8ddc0c9bbc4f88981435491,LEGITIMATE,train,1147
1192,af2edad15c4a23c6d7d06a7451824ac0ddcc265e222eabc5a590c2a59f6012b5,SPAM,train,1148
1193,711961cfab4146cf45a9d6c040eb6531b39ea096478342e800d63782b44d0f6e,LEGITIMATE,train,1149
1194,00aa13a3aa9ffac7fb0d7885b426abcd67b1f08fd0d8337916d7514f2c887c9c,SCAM,train,1150
1195,74ba662c20f094c884911a5ea5e291c75b1228989159946aab4bc53e26da5061,LEGITIMATE,test,1151
1196,902fc2d7f232766630304a2509a3ee00888f19ce297fa304ceddac2e392990f0,LEGITIMATE,test,1152
1197,7206a6c5b2da399906744c6ae12176f2233ff14545ff35eea093e509e75acedb,LEGITIMATE,train,1153
1198,6c5c54e71366efd6893c6d97eebc28eb91fd0561e6060f74520268f8a81431a7,LEGITIMATE,test,1154
1199,0aaf1e4f1893457121a80246aaf90bd3a73e47c68699d63fecf96e45fa38b666,LEGITIMATE,test,1155
1200,18d827702bc2fc855ca59dd24104c3c3cea48f59221f171e3b049cb4e51c891d,SCAM,train,1156
